name,price,price_for_metr,floor_object,total_floors,type_of_home,square_home,live_square,kitchen_square,height_ceiling,bathroom,balcony,repair,yer_home,garbage_chute,type_home,type_of_overlap,entrances,heating,accident_rate,gas_supply,finishing,number_of_elevators,address,link
1-комн. квартира,3700000,106322,3,5,Вторичка,34.8,13.8,16.0,Null,1,Null,Косметический,1972,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, ул. Васнецова, 19",https://nn.cian.ru/sale/flat/294506221/
1-комн. квартира,3500000,117450,1,1,Вторичка,29.8,19.5,4.0,Null,1,Null,Косметический,1917,Нет,Null,Железобетонные,2,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Нижегородский, мкр. Центр, ул. Ульянова, 42/16",https://nn.cian.ru/sale/flat/294022996/
1-комн. квартира,3500000,96419,3,3,Вторичка,36.3,16.3,15.0,Null,Null,Null,Без ремонта,1917,Null,Null,Нет информации,2,Нет информации,Нет,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Нижегородский, мкр. Центр, ул. Пискунова, 9в",https://nn.cian.ru/sale/flat/292929910/
1-комн. квартира,3700000,123333,5,5,Вторичка,30.0,17.7,5.7,Null,1,Null,Без ремонта,1964,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. Нагорный, ул. Ванеева, 100",https://nn.cian.ru/sale/flat/292006347/
2-комн. квартира,3700000,87470,4,4,Вторичка,42.3,29.4,6.0,Null,1,1,Без ремонта,1963,Null,Null,Нет информации,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Красная Этна, ул. Героя Самочкина, 11А",https://nn.cian.ru/sale/flat/292454097/
1-комн. квартира,3700000,115625,1,5,Вторичка,32.0,Null,6.0,Null,1,1,Косметический,1967,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Автозавод, ул. Юлиуса Фучика, 15",https://nn.cian.ru/sale/flat/293730118/
Студия,3690000,183582,10,10,Вторичка,20.1,10.1,5.0,Null,1,1,Косметический,Null,Null,Монолитный,Null,Null,Null,Null,Null,Null,1,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. Кузнечиха, ул. Новокузнечихинская, 5",https://nn.cian.ru/sale/flat/292962717/
1-комн. квартира,3550000,114516,3,4,Вторичка,31.0,18.0,5.9,Null,Null,1,Косметический,1959,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. улица Бекетова, Заярская ул., 12",https://nn.cian.ru/sale/flat/292243982/
2-комн. квартира,3650000,89901,5,5,Вторичка,40.6,26.0,6.0,Null,1,Null,Косметический,1971,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Соцгород, Соцгород-1 микрорайон, просп. Октября, 33",https://nn.cian.ru/sale/flat/289200487/
1-комн. квартира,3450000,115000,1,5,Вторичка,30.0,17.7,6.0,Null,1,Null,Без ремонта,1964,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. Нагорный, ул. Вячеслава Шишкова, 4к1",https://nn.cian.ru/sale/flat/292453680/
1-комн. квартира,3500000,95890,5,5,Вторичка,36.5,19.5,8.2,Null,1,Null,Косметический,1970,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Авиационный, ул. Чаадаева, 6",https://nn.cian.ru/sale/flat/293651039/
1-комн. квартира,3500000,109375,5,5,Вторичка,32.0,18.0,6.0,Null,1,1,Косметический,1981,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Сортировочный, Гороховецкая ул., 16А",https://nn.cian.ru/sale/flat/291371918/
2-комн. квартира,3630000,81027,1,5,Вторичка,44.8,29.7,6.2,Null,1,Null,Косметический,1972,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Сортировочный, ул. Болотникова, 7",https://nn.cian.ru/sale/flat/281186215/
1-комн. квартира,3600000,101124,9,9,Вторичка,35.6,20.2,7.5,Null,1,1,Без ремонта,1992,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Авиационный, ул. Чаадаева, 2",https://nn.cian.ru/sale/flat/294038530/
2-комн. квартира,3450000,98571,2,5,Вторичка,35.0,18.0,11.6,Null,Null,Null,Косметический,1989,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Мончегорский, ул. Спутника, 2Б",https://nn.cian.ru/sale/flat/294171712/
Студия,3650000,213450,5,10,Вторичка,17.1,8.1,4.0,Null,1,Null,Косметический,2013,Null,Null,Железобетонные,2,Центральное,Нет,Null,Null,1,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Бурнаковский, Бурнаковская ул., 55",https://nn.cian.ru/sale/flat/294096987/
1-комн. квартира,3699986,101928,7,9,Вторичка,36.3,18.5,9.0,Null,1,1,Без ремонта,1992,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, просп. Бусыгина, 60",https://nn.cian.ru/sale/flat/293491031/
1-комн. квартира,3700000,123333,3,5,Вторичка,30.0,17.3,5.4,Null,1,1,Null,1960,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Красные зори, Московское ш., 197",https://nn.cian.ru/sale/flat/293964357/
Студия,3699000,176143,2,5,Вторичка,21.0,Null,5.0,Null,1,Null,Косметический,1935,Null,Null,Нет информации,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Молитовка, просп. Ленина, 2",https://nn.cian.ru/sale/flat/292734253/
1-комн. квартира,3550000,117550,5,5,Вторичка,30.2,17.5,6.0,2.7,Null,Null,Евроремонт,1965,Null,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Светлоярский, ул. Мокроусова, 30",https://nn.cian.ru/sale/flat/293507839/
1-комн. квартира,3650000,81473,1,1,Вторичка,44.8,22.7,15.0,Null,Null,Null,Null,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Стахановский, Малышево поселок, ул. Малоэтажная, 42",https://nn.cian.ru/sale/flat/285820172/
2-комн. квартира,3700000,88095,1,3,Вторичка,42.0,28.0,6.0,Null,1,Null,Косметический,1960,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Сортировочный, Гороховецкая ул., 22",https://nn.cian.ru/sale/flat/290184058/
1-комн. квартира,3500000,102639,1,9,Вторичка,34.1,18.2,8.0,Null,Null,Null,Без ремонта,1986,Null,Кирпичный,Железобетонные,10,Центральное,Нет,Null,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Мончегорский, ул. Мончегорская, 18к2",https://nn.cian.ru/sale/flat/284919710/
2-комн. квартира,3700000,123333,5,5,Вторичка,30.0,16.0,6.0,Null,1,1,Косметический,1968,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Комсомольский, ул. Василия Иванова, 55А",https://nn.cian.ru/sale/flat/294450412/
2-комн. квартира,3700000,82222,4,5,Вторичка,45.0,28.0,6.0,Null,1,1,Косметический,1965,Null,Null,Нет информации,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Дачный, Завкомовская ул., 6к2",https://nn.cian.ru/sale/flat/294461425/
1-комн. квартира,3550000,100567,7,9,Вторичка,35.3,17.0,8.0,2.7,1,1,Без ремонта,1989,Да,Панельный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. 15-й квартал, Авангардная ул., 20",https://nn.cian.ru/sale/flat/294424714/
1-комн. квартира,3550000,114516,4,5,Вторичка,31.0,18.0,6.0,Null,Null,1,Без ремонта,1973,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. Кузнечиха, ул. Маршала Рокоссовского, 3",https://nn.cian.ru/sale/flat/294192138/
1-комн. квартира,3550000,114516,2,5,Вторичка,31.0,19.0,6.0,Null,1,1,Косметический,1963,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Автозавод, ул. Лескова, 3А",https://nn.cian.ru/sale/flat/287901892/
1-комн. квартира,3500000,112903,4,4,Вторичка,31.0,Null,Null,2.5,Null,1,Косметический,1962,Нет,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Красные зори, ул. Героя Рябцева, 19",https://nn.cian.ru/sale/flat/293722221/
1-комн. квартира,3600000,80537,1,5,Вторичка,44.7,16.5,14.5,Null,1,Null,Косметический,1961,Да,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Приокский, мкр. Караваиха, ул. Бонч-Бруевича, 12",https://nn.cian.ru/sale/flat/293870178/
1-комн. квартира,3500000,101449,6,9,Вторичка,34.5,17.4,8.0,2.48,1,1,Косметический,1985,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, ул. Пермякова, 40",https://nn.cian.ru/sale/flat/290196625/
1-комн. квартира,3480000,112258,3,5,Вторичка,31.0,19.0,6.0,2.5,Null,Null,Косметический,1963,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Автозавод, Автомеханическая ул., 28",https://nn.cian.ru/sale/flat/293953045/
2-комн. квартира,3530000,93140,2,2,Вторичка,37.9,24.6,5.1,Null,Null,Null,Дизайнерский,1955,Null,Блочный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Ленгородок, Весенняя ул., 7",https://nn.cian.ru/sale/flat/293243607/
1-комн. квартира,3500000,107362,4,5,Вторичка,32.6,17.5,7.5,Null,1,1,Косметический,1987,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Сортировочный, Гороховецкая ул., 44",https://nn.cian.ru/sale/flat/288030983/
1-комн. квартира,3600000,121622,1,9,Вторичка,29.6,16.0,6.5,Null,1,Null,Дизайнерский,1978,Да,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Сортировочный, ул. Движенцев, 32",https://nn.cian.ru/sale/flat/293637817/
Студия,3450000,164286,8,10,Новостройка,21.0,12.0,4.0,Null,1,1,Null,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Кооперативный поселок, ул. 8 Марта",https://nn.cian.ru/sale/flat/292915200/
1-комн. квартира,3500000,109034,4,5,Вторичка,32.1,18.3,5.7,Null,Null,1,Косметический,1961,Null,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Московский проспект, ул. Героя Кошелева, 4",https://nn.cian.ru/sale/flat/293447333/
1-комн. квартира,3600000,119205,1,9,Вторичка,30.2,17.0,6.0,2.5,1,1,Косметический,1977,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. 6, ул. Веденяпина, 27",https://nn.cian.ru/sale/flat/290226794/
1-комн. квартира,3500000,111821,1,5,Вторичка,31.3,Null,Null,Null,Null,Null,Косметический,1969,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Двигатель Революции, ул. Глеба Успенского, 6",https://nn.cian.ru/sale/flat/283567953/
1-комн. квартира,3500000,165877,4,9,Вторичка,21.1,11.5,4.7,2.5,1,1,Евроремонт,1976,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Кооперативный поселок, ул. Федосеенко, 13",https://nn.cian.ru/sale/flat/293311818/
2-комн. квартира,3600000,83721,1,5,Вторичка,43.0,30.0,6.0,Null,1,Null,Без ремонта,1964,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. 15-й квартал, Московское ш., 82",https://nn.cian.ru/sale/flat/294156253/
2-комн. квартира,3600000,82192,1,5,Вторичка,43.8,29.0,5.5,2.5,1,Null,Без ремонта,1960,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Соцгород, ул. Красных Партизан, 6",https://nn.cian.ru/sale/flat/268865752/
1-комн. квартира,3700000,112121,4,5,Вторичка,33.0,17.0,6.0,Null,1,1,Косметический,1974,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. 5-6-7 Сормова, ул. Гаугеля, 20",https://nn.cian.ru/sale/flat/253517110/
1-комн. квартира,3550000,110938,1,5,Вторичка,32.0,18.1,5.5,2.65,1,Null,Косметический,1960,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Бурнаковский, ул. Куйбышева, 39",https://nn.cian.ru/sale/flat/294393747/
1-комн. квартира,3600000,114650,1,5,Вторичка,31.4,Null,5.5,2.6,1,Null,Косметический,1964,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Дарьино, Большевистская ул., 4",https://nn.cian.ru/sale/flat/293614067/
1-комн. квартира,3650000,111280,3,5,Вторичка,32.8,17.5,6.0,2.6,1,1,Косметический,1974,Null,Панельный,Нет информации,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. 5-6-7 Сормова, ул. Гаугеля, 28",https://nn.cian.ru/sale/flat/294229263/
2-комн. квартира,3700000,105413,2,5,Вторичка,35.1,Null,4.0,Null,Null,Null,Косметический,1989,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Мончегорский, ул. Спутника, 2Б",https://nn.cian.ru/sale/flat/293255132/
1-комн. квартира,3600000,124138,4,5,Вторичка,29.0,Null,7.5,2.5,Null,Null,Косметический,1970,Нет,Кирпичный,Железобетонные,2,Центральное,Нет,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Авиационный, ул. Чаадаева, 6",https://nn.cian.ru/sale/flat/294062603/
3-комн. квартира,3650000,84884,4,4,Вторичка,43.0,30.0,6.0,Null,1,1,Косметический,1963,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Кооперативный поселок, ул. Федосеенко, 38",https://nn.cian.ru/sale/flat/292161065/
1-комн. квартира,3650000,113354,1,4,Вторичка,32.2,17.0,6.1,2.7,1,Null,Косметический,1961,Null,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Сортировочный, Московское ш., 282",https://nn.cian.ru/sale/flat/293611057/
1-комн. квартира,3700000,105714,7,9,Вторичка,35.0,17.0,6.0,2.5,1,1,Косметический,1974,Да,Панельный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. 5-6-7 Сормова, ул. Героев космоса, 44",https://nn.cian.ru/sale/flat/293732552/
1-комн. квартира,3450000,107812,1,5,Вторичка,32.0,19.0,6.0,2.5,1,Null,Косметический,1962,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Орджоникидзе, ул. Черняховского, 12",https://nn.cian.ru/sale/flat/290091900/
1-комн. квартира,3650000,110606,3,5,Вторичка,33.0,18.0,6.5,Null,1,1,Косметический,1967,Null,Панельный,Железобетонные,7,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. 6, Южное ш., 30А",https://nn.cian.ru/sale/flat/292497590/
1-комн. квартира,3700000,123333,6,6,Вторичка,30.0,18.0,6.0,Null,1,1,Косметический,1965,Null,Null,Нет информации,7,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Московский проспект, Березовская ул., 5",https://nn.cian.ru/sale/flat/294289873/
Студия,3500000,166667,7,10,Новостройка,21.0,12.0,4.0,Null,1,1,Null,Null,Null,Кирпичный,Null,Null,Null,Null,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Кооперативный поселок, ул. 8 Марта",https://nn.cian.ru/sale/flat/289381136/
1-комн. квартира,3700000,127586,6,9,Вторичка,29.0,13.0,8.0,Null,1,1,Косметический,1988,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, ул. Львовская, 21",https://nn.cian.ru/sale/flat/293955480/
1-комн. квартира,3650000,117742,3,5,Вторичка,31.0,18.0,5.5,Null,1,Null,Без ремонта,1972,Null,Панельный,Железобетонные,5,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, ул. Дьяконова, 7к2",https://nn.cian.ru/sale/flat/293975603/
1-комн. квартира,3500000,115132,1,5,Вторичка,30.4,18.0,6.0,2.6,Null,Null,Косметический,1965,Null,Панельный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Автозавод, ул. Лескова, 54А",https://nn.cian.ru/sale/flat/293647638/
1-комн. квартира,3500000,105422,5,5,Вторичка,33.2,17.2,5.8,Null,1,1,Косметический,1974,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. 5-6-7 Сормова, ул. Гаугеля, 22",https://nn.cian.ru/sale/flat/293950530/
2-комн. квартира,3650000,93830,2,2,Вторичка,38.9,27.0,4.6,2.6,1,Null,Косметический,1959,Нет,Null,Нет информации,2,Котел/Квартирное отопление,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Стахановский, ул. Минеева, 25",https://nn.cian.ru/sale/flat/294085008/
1-комн. квартира,3700000,112121,7,9,Вторичка,33.0,18.5,5.5,2.4,1,1,Без ремонта,1988,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Null,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, ул. Дружаева, 15А",https://nn.cian.ru/sale/flat/292369902/
Студия,3450000,156818,7,10,Вторичка,22.0,12.6,3.0,Null,1,1,Косметический,2022,Null,Null,Нет информации,Null,Нет информации,Нет,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Сормовский, мкр. Кооперативный поселок, ул. 8 Марта, 28",https://nn.cian.ru/sale/flat/282422410/
1-комн. квартира,3500000,104478,1,2,Вторичка,33.5,19.0,7.9,Null,Null,Null,Косметический,1959,Null,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Двигатель Революции, Партизанская ул., 10",https://nn.cian.ru/sale/flat/293615631/
1-комн. квартира,3600000,116505,5,5,Вторичка,30.9,18.5,5.9,Null,1,Null,Без ремонта,1962,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Мончегорский, ул. Сазанова, 8А",https://nn.cian.ru/sale/flat/294262022/
Студия,3500000,137255,1,11,Вторичка,25.5,14.0,4.0,2.7,1,Null,Косметический,2019,Да,Панельный,Железобетонные,3,Центральное,Нет,Null,Null,1,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Мончегорский, ул. Мончегорская, 12к7",https://nn.cian.ru/sale/flat/285297698/
1-комн. квартира,3600000,109422,5,6,Вторичка,32.9,Null,4.5,Null,1,1,Косметический,1973,Null,Null,Нет информации,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Карповка, ул. Героя Попова, 5",https://nn.cian.ru/sale/flat/292297234/
Студия,3570000,147095,20,27,Новостройка,24.27,14.1,Null,2.7,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Предчистовая,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Ленгородок, Мед жилой комплекс",https://nn.cian.ru/sale/flat/290326202/
2-комн. квартира,3650000,78834,1,5,Вторичка,46.3,30.8,5.6,Null,1,Null,Без ремонта,1965,Null,Null,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. 6, ул. Веденяпина, 22А",https://nn.cian.ru/sale/flat/289912627/
Студия,3600000,144869,2,27,Новостройка,24.85,14.4,Null,2.7,Null,Null,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Предчистовая,Null,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. Ленгородок, Мед жилой комплекс",https://nn.cian.ru/sale/flat/290325909/
1-комн. квартира,3500000,115512,5,5,Вторичка,30.3,18.0,5.5,Null,1,Null,Косметический,1971,Null,Панельный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Северный, ул. Дьяконова, 7",https://nn.cian.ru/sale/flat/294499906/
1-комн. квартира,3500000,112903,4,5,Вторичка,31.0,16.0,6.0,Null,1,1,Косметический,1964,Null,Панельный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Автозавод, ул. Героя Советского Союза Прыгунова, 23",https://nn.cian.ru/sale/flat/292314953/
Студия,3450000,163507,8,10,Новостройка,21.1,14.4,1.7,Null,1,1,Null,Null,Null,Монолитно-кирпичный,Null,Null,Null,Null,Null,Null,1,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. Кузнечиха, Новая Кузнечиха жилой комплекс, 1",https://nn.cian.ru/sale/flat/278053247/
1-комн. квартира,3450000,108491,1,2,Вторичка,31.8,20.8,6.0,3.0,1,Null,Евроремонт,1917,Null,Null,Деревянные,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Нижегородский, мкр. Центр, ул. Маслякова, 14",https://nn.cian.ru/sale/flat/291878437/
1-комн. квартира,3700000,80435,1,3,Вторичка,46.0,20.0,12.0,Null,1,Null,Без ремонта,Null,Да,Монолитно-кирпичный,Null,Null,Null,Null,Null,Null,Null,"Нижегородская область, Нижний Новгород, р-н Нижегородский, мкр. Верхние Печеры, Верхне-Печерская ул., 65Д",https://nn.cian.ru/sale/flat/282404334/
2-комн. квартира,3470000,89896,3,3,Вторичка,38.6,27.5,5.0,Null,1,Null,Косметический,1962,Да,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. улица Бекетова, Чукотская ул., 16",https://nn.cian.ru/sale/flat/293249546/
1-комн. квартира,3590000,110802,2,3,Вторичка,32.4,15.6,7.2,Null,Null,Null,Без ремонта,1967,Null,Кирпичный,Железобетонные,2,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. улица Бекетова, ул. Бекетова, 30А",https://nn.cian.ru/sale/flat/292400001/
1-комн. квартира,3700000,115987,9,9,Вторичка,31.9,16.7,6.6,Null,1,1,Без ремонта,1974,Да,Null,Нет информации,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Ленинский, мкр. Красная Этна, ул. Премудрова, 18к1",https://nn.cian.ru/sale/flat/282794873/
1-комн. квартира,3500000,110410,2,4,Вторичка,31.7,17.8,5.9,Null,1,Null,Косметический,1966,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Автозаводский, мкр. Соцгород, просп. Ильича, 36А",https://nn.cian.ru/sale/flat/289780748/
1-комн. квартира,3590000,116938,1,5,Вторичка,30.7,18.8,5.9,2.5,1,Null,Без ремонта,1962,Null,Кирпичный,Железобетонные,4,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Приокский, мкр. Караваиха, ул. Вологдина, 1",https://nn.cian.ru/sale/flat/287594728/
2-комн. квартира,3600000,81818,1,5,Вторичка,44.0,27.0,10.0,2.6,1,Null,Косметический,1971,Null,Кирпичный,Железобетонные,6,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Советский, мкр. Нагорный, ул. Имени Генерала И.Д. Ивлиева, 28",https://nn.cian.ru/sale/flat/293070695/
1-комн. квартира,3450000,113861,5,9,Вторичка,30.3,17.2,5.7,Null,1,Null,Косметический,1975,Null,Панельный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. 15-й квартал, Авангардная ул., 14",https://nn.cian.ru/sale/flat/288322315/
2-комн. квартира,3700000,97884,1,3,Вторичка,37.8,20.8,6.0,Null,1,Null,Косметический,1951,Да,Кирпичный,Железобетонные,3,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Московский, мкр. Московский проспект, просп. Героев, 2",https://nn.cian.ru/sale/flat/284040982/
1-комн. квартира,3450000,112745,3,9,Вторичка,30.6,17.6,5.8,Null,1,1,Null,1975,Да,Панельный,Железобетонные,1,Центральное,Нет,Центральное,Null,1,"Нижегородская область, Нижний Новгород, р-н Канавинский, мкр. 15-й квартал, Авангардная ул., 14",https://nn.cian.ru/sale/flat/293714679/
1-комн. квартира,3650000,121262,2,2,Вторичка,30.1,18.1,7.0,Null,1,Null,Дизайнерский,1962,Null,Кирпичный,Железобетонные,1,Центральное,Нет,Центральное,Null,Null,"Нижегородская область, Нижний Новгород, р-н Приокский, мкр. Дубенки, ул. 40 лет Октября, 21",https://nn.cian.ru/sale/flat/293449239/
